x	PMF_mean	std_dev	std_error
0.500000	-16.823819	0.058240	0.033625
1.500000	-16.665767	0.043726	0.025245
2.500000	-16.377555	0.041789	0.024127
3.500000	-15.969025	0.016988	0.009808
4.500000	-15.457206	0.005594	0.003230
5.500000	-14.924510	0.031557	0.018220
6.500000	-14.400976	0.049267	0.028444
7.500000	-13.938444	0.091176	0.052641
8.500000	-13.540393	0.089941	0.051927
9.500000	-13.120592	0.073911	0.042673
10.500000	-12.632357	0.086469	0.049923
11.500000	-12.041279	0.158832	0.091702
12.500000	-11.197913	0.151690	0.087578
13.500000	-10.072338	0.108371	0.062568
14.500000	-8.599432	0.006877	0.003970
15.500000	-6.846773	0.098824	0.057056
16.500000	-4.920948	0.217176	0.125387
17.500000	-2.997680	0.360173	0.207946
18.500000	-1.447795	0.337233	0.194702
19.500000	-0.541264	0.180006	0.103927
20.500000	-0.171695	0.085879	0.049582
21.500000	-0.048951	0.049167	0.028387
22.500000	-0.005808	0.005554	0.003206
23.500000	0.000000	0.000000	0.000000
24.500000	0.000000	0.000000	0.000000
25.500000	0.000000	0.000000	0.000000
26.500000	0.000000	0.000000	0.000000
27.500000	0.000000	0.000000	0.000000
28.500000	0.000000	0.000000	0.000000
29.500000	0.000000	0.000000	0.000000
30.500000	0.000000	0.000000	0.000000
31.500000	0.000000	0.000000	0.000000
32.500000	0.000000	0.000000	0.000000
33.500000	0.000000	0.000000	0.000000
34.500000	0.000000	0.000000	0.000000
35.500000	0.000000	0.000000	0.000000
36.500000	0.000000	0.000000	0.000000
37.500000	0.000000	0.000000	0.000000
38.500000	0.000000	0.000000	0.000000
39.500000	0.000000	0.000000	0.000000
40.500000	0.000000	0.000000	0.000000
41.500000	0.000000	0.000000	0.000000
42.500000	0.000000	0.000000	0.000000
43.500000	0.000000	0.000000	0.000000
44.500000	0.000000	0.000000	0.000000
45.500000	0.000000	0.000000	0.000000
46.500000	0.000000	0.000000	0.000000
47.500000	0.000000	0.000000	0.000000
48.500000	0.000000	0.000000	0.000000
49.500000	0.000000	0.000000	0.000000
50.500000	0.000000	0.000000	0.000000
